Packet_Number,Timestamp,Data
959,2026-02-27 00:11:55,-638.0952380952381|-76.92307692307692|-592.6739926739926|-501.0989010989011|22.71062271062271
960,2026-02-27 00:11:55,-544.3223443223443|41.75824175824176|-535.5311355311355|-490.1098901098901|62.27106227106227
961,2026-02-27 00:11:55,-509.15750915750914|63.73626373626374|-541.3919413919414|-439.56043956043953|175.0915750915751
962,2026-02-27 00:11:55,-410.989010989011|88.64468864468864|-576.5567765567765|-454.94505494505495|111.35531135531136
963,2026-02-27 00:11:55,-516.4835164835165|72.52747252747253|-619.047619047619|-469.5970695970696|101.0989010989011
964,2026-02-27 00:11:55,-495.23809523809524|90.10989010989012|-550.1831501831501|-507.6923076923077|71.7948717948718
965,2026-02-27 00:11:55,-502.56410256410254|147.25274725274724|-517.9487179487179|-430.03663003663|71.7948717948718
966,2026-02-27 00:11:55,-454.94505494505495|138.46153846153845|-547.2527472527472|-448.35164835164835|100.36630036630036
967,2026-02-27 00:11:55,-383.8827838827839|183.88278388278388|-524.5421245421245|-367.76556776556777|136.996336996337
968,2026-02-27 00:11:55,-358.24175824175825|266.6666666666667|-486.4468864468864|-438.82783882783883|213.1868131868132
969,2026-02-27 00:11:55,-399.26739926739924|208.7912087912088|-507.6923076923077|-273.2600732600733|172.16117216117217
970,2026-02-27 00:11:55,-302.56410256410254|347.25274725274727|-458.6080586080586|-402.1978021978022|92.3076923076923
971,2026-02-27 00:11:55,-347.98534798534797|311.35531135531136|-472.5274725274725|-334.7985347985348|148.71794871794873
972,2026-02-27 00:11:55,-329.6703296703297|441.75824175824175|-25.641025641025642|1005.8608058608058|1499.6336996336997
973,2026-02-27 00:11:55,950.9157509157509|119.41391941391942|-1087.179487179487|-591.2087912087912|99.63369963369964
974,2026-02-27 00:11:55,-356.04395604395603|349.45054945054943|-428.57142857142856|-311.35531135531136|150.1831501831502
975,2026-02-27 00:11:55,-235.16483516483515|327.4725274725275|-410.989010989011|-213.91941391941393|295.23809523809524
976,2026-02-27 00:11:55,-236.63003663003664|452.01465201465203|-277.65567765567766|-123.80952380952381|343.5897435897436
977,2026-02-27 00:11:55,-83.51648351648352|627.8388278388278|-134.7985347985348|68.13186813186813|530.4029304029305
978,2026-02-27 00:11:55,113.55311355311355|803.6630036630037|79.85347985347985|271.79487179487177|679.1208791208791
979,2026-02-27 00:11:55,395.6043956043956|1137.7289377289378|194.13919413919413|287.9120879120879|592.6739926739926
980,2026-02-27 00:11:55,85.71428571428571|612.4542124542124|-340.65934065934067|-240.2930402930403|33.6996336996337
981,2026-02-27 00:11:55,-324.54212454212455|252.01465201465203|-626.3736263736264|-498.9010989010989|-145.78754578754578
982,2026-02-27 00:11:55,-453.4798534798535|185.34798534798534|-624.9084249084249|-449.0842490842491|-123.07692307692308
983,2026-02-27 00:11:55,-473.2600732600733|197.8021978021978|-652.7472527472528|-535.5311355311355|-115.01831501831502
984,2026-02-27 00:11:56,-485.7142857142857|263.003663003663|-604.3956043956044|-509.15750915750914|-117.94871794871794
985,2026-02-27 00:11:56,-399.26739926739924|249.8168498168498|-612.4542124542124|-519.4139194139194|-95.97069597069597
986,2026-02-27 00:11:56,-459.34065934065933|210.98901098901098|-579.4871794871794|-480.5860805860806|-180.95238095238096
987,2026-02-27 00:11:56,-501.83150183150184|301.0989010989011|-586.8131868131868|-520.1465201465202|-119.41391941391942
988,2026-02-27 00:11:56,-422.7106227106227|297.43589743589746|-543.5897435897435|-495.23809523809524|-149.45054945054946
989,2026-02-27 00:11:56,-454.94505494505495|380.2197802197802|-460.0732600732601|-427.1062271062271|-49.08424908424909
990,2026-02-27 00:11:56,-284.98168498168496|320.8791208791209|-405.12820512820514|-320.1465201465202|-128.2051282051282
991,2026-02-27 00:11:56,-313.5531135531136|312.8205128205128|-434.43223443223445|-341.3919413919414|-119.41391941391942
992,2026-02-27 00:11:56,-293.7728937728938|381.68498168498166|-418.31501831501834|-355.3113553113553|-38.827838827838825
993,2026-02-27 00:11:56,-323.8095238095238|449.0842490842491|-397.0695970695971|-304.02930402930406|-15.384615384615385
994,2026-02-27 00:11:56,-295.97069597069594|431.5018315018315|-387.54578754578756|-402.1978021978022|-106.95970695970696
995,2026-02-27 00:11:56,-334.7985347985348|394.87179487179486|-369.96336996337|-331.13553113553115|-19.78021978021978
996,2026-02-27 00:11:56,-271.79487179487177|419.7802197802198|20.512820512820515|1036.6300366300366|1499.6336996336997
997,2026-02-27 00:11:56,978.021978021978|219.04761904761904|-941.3919413919414|-576.5567765567765|-150.1831501831502
998,2026-02-27 00:11:56,-248.35164835164835|421.24542124542126|-356.7765567765568|-277.65567765567766|-49.08424908424909
999,2026-02-27 00:11:56,-172.16117216117217|585.3479853479854|-208.7912087912088|-188.2783882783883|-47.61904761904762
1000,2026-02-27 00:11:56,-94.50549450549451|647.6190476190476|-183.15018315018315|-194.13919413919413|-30.036630036630036
1001,2026-02-27 00:11:56,16.84981684981685|676.1904761904761|-68.13186813186813|52.014652014652015|278.38827838827837
1002,2026-02-27 00:11:56,233.6996336996337|849.0842490842491|172.16117216117217|340.65934065934067|478.38827838827837
1003,2026-02-27 00:11:56,454.94505494505495|1288.6446886446886|295.97069597069594|243.95604395604394|292.3076923076923
1004,2026-02-27 00:11:56,63.73626373626374|701.0989010989011|-247.61904761904762|-282.7838827838828|-188.2783882783883
1005,2026-02-27 00:11:56,-397.8021978021978|274.72527472527474|-542.8571428571429|-482.7838827838828|-333.3333333333333
1006,2026-02-27 00:11:56,-494.5054945054945|260.0732600732601|-579.4871794871794|-501.83150183150184|-333.3333333333333
1007,2026-02-27 00:11:56,-500.3663003663004|195.6043956043956|-530.4029304029305|-472.5274725274725|-345.05494505494505
1008,2026-02-27 00:11:56,-442.4908424908425|225.64102564102564|-497.43589743589746|-356.7765567765568|-275.45787545787545
1009,2026-02-27 00:11:57,-273.2600732600733|323.0769230769231|-458.6080586080586|-407.3260073260073|-358.97435897435895
1010,2026-02-27 00:11:57,-331.13553113553115|210.25641025641025|-450.54945054945057|-293.040293040293|-308.42490842490844
1011,2026-02-27 00:11:57,-459.34065934065933|227.1062271062271|-481.31868131868134|-323.0769230769231|-377.2893772893773
1012,2026-02-27 00:11:57,-399.26739926739924|346.5201465201465|-476.9230769230769|-345.05494505494505|-314.2857142857143
1013,2026-02-27 00:11:57,-359.7069597069597|288.64468864468864|-446.15384615384613|-267.3992673992674|-324.54212454212455
1014,2026-02-27 00:11:57,-356.04395604395603|393.4065934065934|-364.83516483516485|-239.56043956043956|-302.56410256410254
1015,2026-02-27 00:11:57,-295.97069597069594|424.90842490842493|-342.12454212454213|-173.62637362637363|-306.959706959707
1016,2026-02-27 00:11:57,-331.86813186813185|390.4761904761905|-408.7912087912088|-267.3992673992674|-346.5201465201465
1017,2026-02-27 00:11:57,-331.86813186813185|324.54212454212455|-312.8205128205128|-104.02930402930403|-286.4468864468864
1018,2026-02-27 00:11:57,-243.95604395604394|430.7692307692308|-182.41758241758242|-2.197802197802198|-251.28205128205127
1019,2026-02-27 00:11:57,-203.66300366300365|365.56776556776555|-311.35531135531136|-33.6996336996337|-286.4468864468864
1020,2026-02-27 00:11:57,-252.74725274725276|413.1868131868132|-304.76190476190476|-24.90842490842491|-158.97435897435898
1021,2026-02-27 00:11:57,255.67765567765568|1499.6336996336997|1499.6336996336997|796.3369963369963|-638.0952380952381
1022,2026-02-27 00:11:57,-783.1501831501831|134.06593406593407|-408.05860805860806|-28.571428571428573|-295.97069597069594
1023,2026-02-27 00:11:57,-214.65201465201466|500.3663003663004|-235.89743589743588|90.10989010989012|-252.74725274725276
1024,2026-02-27 00:11:57,-158.97435897435898|479.8534798534798|-183.15018315018315|131.86813186813185|-181.6849816849817
1025,2026-02-27 00:11:57,-78.3882783882784|478.38827838827837|-124.54212454212454|252.74725274725276|-66.66666666666667
1026,2026-02-27 00:11:57,19.78021978021978|637.3626373626373|46.15384615384615|490.1098901098901|155.3113553113553
1027,2026-02-27 00:11:57,339.1941391941392|1038.095238095238|303.2967032967033|764.8351648351648|314.2857142857143
1028,2026-02-27 00:11:57,453.4798534798535|975.0915750915751|287.9120879120879|522.3443223443223|-172.16117216117217
1029,2026-02-27 00:11:57,-83.51648351648352|392.6739926739927|-346.5201465201465|-79.85347985347985|-595.6043956043956
1030,2026-02-27 00:11:57,-465.2014652014652|91.57509157509158|-508.42490842490844|-120.14652014652015|-647.6190476190476
1031,2026-02-27 00:11:57,-554.5787545787546|106.22710622710623|-556.0439560439561|-122.34432234432235|-594.1391941391942
1032,2026-02-27 00:11:57,-501.83150183150184|51.282051282051285|-418.31501831501834|62.27106227106227|-591.9413919413919
1033,2026-02-27 00:11:58,-448.35164835164835|161.17216117216117|-383.1501831501831|5.86080586080586|-595.6043956043956
1034,2026-02-27 00:11:58,-358.24175824175825|131.13553113553112|-421.97802197802196|31.501831501831504|-613.1868131868132
1035,2026-02-27 00:11:58,-437.3626373626374|122.34432234432235|-389.010989010989|57.875457875457876|-622.7106227106227
1036,2026-02-27 00:11:58,-384.61538461538464|62.27106227106227|-382.4175824175824|134.06593406593407|-566.3003663003662
1037,2026-02-27 00:11:58,-452.74725274725273|30.036630036630036|-391.94139194139194|128.2051282051282|-613.919413919414
1038,2026-02-27 00:11:58,-358.97435897435895|146.5201465201465|-337.72893772893775|84.24908424908425|-611.7216117216117
1039,2026-02-27 00:11:58,-355.3113553113553|210.98901098901098|-359.7069597069597|198.53479853479854|-544.3223443223443
1040,2026-02-27 00:11:58,-394.13919413919416|175.0915750915751|-438.82783882783883|207.32600732600733|-510.6227106227106
1041,2026-02-27 00:11:58,-315.01831501831504|116.48351648351648|-367.76556776556777|291.57509157509156|-441.75824175824175
1042,2026-02-27 00:11:58,-224.17582417582418|281.31868131868134|-333.3333333333333|246.8864468864469|-523.8095238095239
1043,2026-02-27 00:11:58,-326.007326007326|210.25641025641025|-238.82783882783883|312.0879120879121|-502.56410256410254
1044,2026-02-27 00:11:58,-258.6080586080586|238.0952380952381|-30.036630036630036|1093.7728937728937|1171.4285714285713
1045,2026-02-27 00:11:58,1499.6336996336997|567.7655677655678|-768.4981684981685|-249.08424908424908|-758.2417582417582
1046,2026-02-27 00:11:58,-306.2271062271062|126.00732600732601|-267.3992673992674|296.7032967032967|-510.6227106227106
1047,2026-02-27 00:11:58,-172.16117216117217|155.3113553113553|-110.62271062271063|389.010989010989|-405.12820512820514
1048,2026-02-27 00:11:58,-122.34432234432235|356.04395604395603|-53.47985347985348|483.5164835164835|-330.4029304029304
1049,2026-02-27 00:11:58,49.81684981684982|462.27106227106225|17.582417582417584|684.2490842490843|-126.73992673992674
1050,2026-02-27 00:11:58,115.01831501831502|665.934065934066|254.21245421245422|919.4139194139194|107.6923076923077
1051,2026-02-27 00:11:58,384.61538461538464|822.7106227106227|414.65201465201466|1095.2380952380952|68.86446886446886
1052,2026-02-27 00:11:58,169.23076923076923|418.31501831501834|-13.186813186813186|430.03663003663|-567.7655677655678
1053,2026-02-27 00:11:58,-345.05494505494505|-40.29304029304029|-452.74725274725273|173.62637362637363|-706.2271062271062
1054,2026-02-27 00:11:58,-547.985347985348|-111.35531135531136|-481.31868131868134|93.04029304029304|-734.7985347985348
1055,2026-02-27 00:11:58,-529.6703296703297|-71.06227106227107|-534.7985347985348|239.56043956043956|-635.1648351648352
1056,2026-02-27 00:11:58,-500.3663003663004|-30.036630036630036|-450.54945054945057|261.53846153846155|-646.1538461538462
1057,2026-02-27 00:11:58,-516.4835164835165|-109.15750915750915|-474.72527472527474|217.58241758241758|-642.4908424908425
1058,2026-02-27 00:11:58,-462.27106227106225|-103.2967032967033|-413.9194139194139|279.1208791208791|-614.6520146520146
1059,2026-02-27 00:11:59,-462.27106227106225|-57.142857142857146|-422.7106227106227|253.4798534798535|-619.047619047619
1060,2026-02-27 00:11:59,-395.6043956043956|-26.373626373626372|-408.05860805860806|226.37362637362637|-594.8717948717949
1061,2026-02-27 00:11:59,-400.73260073260076|-28.571428571428573|-334.7985347985348|335.53113553113553|-520.8791208791209
1062,2026-02-27 00:11:59,-314.2857142857143|-60.8058608058608|-286.4468864468864|345.05494505494505|-542.8571428571429
1063,2026-02-27 00:11:59,-381.68498168498166|-28.571428571428573|-267.3992673992674|397.8021978021978|-471.79487179487177
1064,2026-02-27 00:11:59,-320.1465201465202|-40.29304029304029|-284.24908424908426|347.98534798534797|-495.23809523809524
1065,2026-02-27 00:11:59,-332.6007326007326|-87.17948717948718|-240.2930402930403|326.007326007326|-482.7838827838828
1066,2026-02-27 00:11:59,-333.3333333333333|27.106227106227106|-241.02564102564102|550.1831501831501|-387.54578754578756
1067,2026-02-27 00:11:59,-342.12454212454213|-18.315018315018314|-227.83882783882783|334.0659340659341|-457.87545787545787
1068,2026-02-27 00:11:59,-343.5897435897436|-64.46886446886447|-270.3296703296703|402.1978021978022|-471.06227106227107
1069,2026-02-27 00:11:59,-194.13919413919413|687.9120879120879|1499.6336996336997|1499.6336996336997|65.2014652014652
1070,2026-02-27 00:11:59,-860.8058608058608|-487.1794871794872|-410.989010989011|427.1062271062271|-385.34798534798534
1071,2026-02-27 00:11:59,-276.1904761904762|16.84981684981685|-204.3956043956044|484.24908424908426|-333.3333333333333
1072,2026-02-27 00:11:59,-228.57142857142858|51.282051282051285|-121.6117216117216|605.8608058608058|-226.37362637362637
1073,2026-02-27 00:11:59,-147.25274725274724|71.06227106227107|-1.465201465201465|573.6263736263736|-207.32600732600733
1074,2026-02-27 00:11:59,-38.095238095238095|278.38827838827837|98.9010989010989|789.010989010989|63.73626373626374
1075,2026-02-27 00:11:59,230.76923076923077|578.021978021978|347.98534798534797|1199.2673992673992|292.3076923076923
1076,2026-02-27 00:11:59,405.12820512820514|475.45787545787545|333.3333333333333|975.0915750915751|-50.54945054945055
1077,2026-02-27 00:11:59,-79.85347985347985|-9.523809523809524|-247.61904761904762|345.05494505494505|-481.31868131868134
1078,2026-02-27 00:11:59,-449.0842490842491|-353.1135531135531|-465.2014652014652|201.46520146520146|-636.6300366300367
1079,2026-02-27 00:11:59,-591.2087912087912|-408.05860805860806|-499.6336996336996|230.76923076923077|-586.8131868131868
1080,2026-02-27 00:11:59,-545.7875457875458|-285.7142857142857|-371.42857142857144|312.0879120879121|-477.65567765567766
1081,2026-02-27 00:11:59,-462.27106227106225|-295.23809523809524|-397.8021978021978|181.6849816849817|-521.6117216117216
1082,2026-02-27 00:11:59,-454.94505494505495|-311.35531135531136|-408.05860805860806|178.02197802197801|-531.1355311355311
1083,2026-02-27 00:11:59,-534.065934065934|-378.75457875457874|-387.54578754578756|289.3772893772894|-512.0879120879121
1084,2026-02-27 00:12:00,-487.9120879120879|-253.4798534798535|-427.1062271062271|320.1465201465202|-487.1794871794872
1085,2026-02-27 00:12:00,-472.5274725274725|-254.94505494505495|-243.2234432234432|343.5897435897436|-389.7435897435897
1086,2026-02-27 00:12:00,-358.97435897435895|-207.32600732600733|-219.04761904761904|397.8021978021978|-299.6336996336996
1087,2026-02-27 00:12:00,-268.86446886446885|-207.32600732600733|-164.83516483516485|408.05860805860806|-302.56410256410254
1088,2026-02-27 00:12:00,-263.003663003663|-213.1868131868132|-219.78021978021977|306.959706959707|-343.5897435897436
1089,2026-02-27 00:12:00,-260.0732600732601|-195.6043956043956|-158.97435897435898|396.3369963369963|-271.06227106227107
1090,2026-02-27 00:12:00,-223.44322344322345|-208.7912087912088|-164.83516483516485|538.4615384615385|-205.86080586080587
1091,2026-02-27 00:12:00,-145.05494505494505|-167.76556776556777|-60.8058608058608|547.985347985348|-333.3333333333333
1092,2026-02-27 00:12:00,-324.54212454212455|-330.4029304029304|-200.0|463.003663003663|-247.61904761904762
1093,2026-02-27 00:12:00,-246.8864468864469|-262.27106227106225|-172.16117216117217|464.46886446886447|90.10989010989012
1094,2026-02-27 00:12:00,1051.2820512820513|1499.6336996336997|1057.8754578754579|260.8058608058608|-903.2967032967033
1095,2026-02-27 00:12:00,-572.1611721611722|-400.73260073260076|-237.36263736263737|418.31501831501834|-246.8864468864469
1096,2026-02-27 00:12:00,-152.38095238095238|-265.9340659340659|-78.3882783882784|554.5787545787546|-194.13919413919413
1097,2026-02-27 00:12:00,-101.83150183150182|-196.33699633699635|-100.36630036630036|408.05860805860806|-101.83150183150182
1098,2026-02-27 00:12:00,56.41025641025641|-183.88278388278388|49.81684981684982|708.4249084249084|57.875457875457876
1099,2026-02-27 00:12:00,219.78021978021977|34.43223443223443|243.2234432234432|931.1355311355311|274.72527472527474
1100,2026-02-27 00:12:00,529.6703296703297|312.8205128205128|534.065934065934|1256.4102564102564|368.4981684981685
1101,2026-02-27 00:12:00,509.15750915750914|128.93772893772893|186.8131868131868|652.014652014652|-95.23809523809524
1102,2026-02-27 00:12:00,-33.6996336996337|-443.2234432234432|-274.72527472527474|163.36996336996336|-493.7728937728938
1103,2026-02-27 00:12:00,-276.9230769230769|-630.7692307692307|-340.65934065934067|115.01831501831502|-447.6190476190476
1104,2026-02-27 00:12:00,-213.1868131868132|-646.8864468864468|-301.0989010989011|194.13919413919413|-443.2234432234432
1105,2026-02-27 00:12:00,-205.86080586080587|-601.4652014652015|-262.27106227106225|164.83516483516485|-402.1978021978022
1106,2026-02-27 00:12:00,-164.10256410256412|-626.3736263736264|-384.61538461538464|80.58608058608058|-450.54945054945057
1107,2026-02-27 00:12:00,-169.96336996336996|-638.8278388278388|-413.9194139194139|179.48717948717947|-454.2124542124542
1108,2026-02-27 00:12:01,-207.32600732600733|-681.3186813186813|-419.04761904761904|185.34798534798534|-360.43956043956047
1109,2026-02-27 00:12:01,-133.33333333333334|-665.934065934066|-308.42490842490844|224.9084249084249|-391.94139194139194
1110,2026-02-27 00:12:01,-87.17948717948718|-604.3956043956044|-334.7985347985348|145.78754578754578|-353.1135531135531
1111,2026-02-27 00:12:01,-71.06227106227107|-627.8388278388278|-323.8095238095238|132.6007326007326|-298.9010989010989
1112,2026-02-27 00:12:01,-6.593406593406593|-611.7216117216117|-217.58241758241758|154.57875457875457|-399.26739926739924
1113,2026-02-27 00:12:01,22.71062271062271|-567.7655677655678|-300.3663003663004|135.53113553113553|-340.65934065934067
1114,2026-02-27 00:12:01,46.15384615384615|-553.1135531135532|-241.75824175824175|216.84981684981685|-270.3296703296703
1115,2026-02-27 00:12:01,77.65567765567765|-573.6263736263736|-249.8168498168498|226.37362637362637|-337.72893772893775
1116,2026-02-27 00:12:01,109.15750915750915|-532.6007326007326|-251.28205128205127|202.93040293040292|-337.72893772893775
1117,2026-02-27 00:12:01,69.59706959706959|-548.7179487179487|-87.17948717948718|852.7472527472528|1190.4761904761904
1118,2026-02-27 00:12:01,1499.6336996336997|-18.315018315018314|-706.959706959707|-311.35531135531136|-535.5311355311355
1119,2026-02-27 00:12:01,150.1831501831502|-475.45787545787545|-193.4065934065934|261.53846153846155|-178.75457875457874
1120,2026-02-27 00:12:01,285.7142857142857|-486.4468864468864|-161.9047619047619|396.3369963369963|-127.47252747252747
1121,2026-02-27 00:12:01,276.1904761904762|-442.4908424908425|-48.35164835164835|397.8021978021978|-31.501831501831504
1122,2026-02-27 00:12:01,410.2564102564103|-322.34432234432234|81.31868131868131|524.5421245421245|186.8131868131868
1123,2026-02-27 00:12:01,591.2087912087912|-210.25641025641025|302.56410256410254|841.7582417582418|430.7692307692308
1124,2026-02-27 00:12:01,980.952380952381|28.571428571428573|466.6666666666667|843.2234432234433|327.4725274725275
1125,2026-02-27 00:12:01,781.6849816849817|-266.6666666666667|-120.14652014652015|145.78754578754578|-227.83882783882783
1126,2026-02-27 00:12:01,107.6923076923077|-783.1501831501831|-449.0842490842491|-120.87912087912088|-377.2893772893773
1127,2026-02-27 00:12:01,78.3882783882784|-837.3626373626373|-409.5238095238095|-61.53846153846154|-323.8095238095238
1128,2026-02-27 00:12:01,116.48351648351648|-812.4542124542124|-344.32234432234435|-2.197802197802198|-271.06227106227107
1129,2026-02-27 00:12:01,216.11721611721612|-767.7655677655678|-314.2857142857143|-2.197802197802198|-193.4065934065934
1130,2026-02-27 00:12:01,253.4798534798535|-782.4175824175824|-369.2307692307692|-17.582417582417584|-287.1794871794872
1131,2026-02-27 00:12:01,174.35897435897436|-812.4542124542124|-406.5934065934066|-150.91575091575092|-377.2893772893773
1132,2026-02-27 00:12:01,161.9047619047619|-818.3150183150183|-407.3260073260073|-55.67765567765568|-356.7765567765568
1133,2026-02-27 00:12:01,252.74725274725276|-762.6373626373627|-391.2087912087912|-12.454212454212454|-220.51282051282053
1134,2026-02-27 00:12:02,298.16849816849816|-731.8681318681319|-276.1904761904762|-2.197802197802198|-246.8864468864469
1135,2026-02-27 00:12:02,296.7032967032967|-715.7509157509157|-290.84249084249086|-43.956043956043956|-309.8901098901099
1136,2026-02-27 00:12:02,277.65567765567766|-709.1575091575091|-243.95604395604394|17.582417582417584|-306.2271062271062
1137,2026-02-27 00:12:02,248.35164835164835|-706.959706959707|-217.58241758241758|8.058608058608058|-148.71794871794873
1138,2026-02-27 00:12:02,483.5164835164835|-541.3919413919414|-204.3956043956044|39.56043956043956|-180.95238095238096
1139,2026-02-27 00:12:02,367.76556776556777|-670.3296703296703|-228.57142857142858|21.245421245421245|-220.51282051282053
1140,2026-02-27 00:12:02,360.43956043956047|-675.4578754578755|-214.65201465201466|194.13919413919413|463.003663003663
1141,2026-02-27 00:12:02,1499.6336996336997|936.996336996337|65.2014652014652|-594.1391941391942|-586.8131868131868
1142,2026-02-27 00:12:02,342.85714285714283|-591.2087912087912|-246.8864468864469|-85.71428571428571|-65.93406593406593
1143,2026-02-27 00:12:02,460.0732600732601|-545.054945054945|-136.996336996337|3.663003663003663|-97.43589743589743
1144,2026-02-27 00:12:02,561.9047619047619|-459.34065934065933|-131.13553113553112|78.3882783882784|72.52747252747253
1145,2026-02-27 00:12:02,637.3626373626373|-361.17216117216117|-11.72161172161172|169.96336996336996|120.87912087912088
1146,2026-02-27 00:12:02,791.2087912087912|-148.71794871794873|179.48717948717947|452.01465201465203|367.76556776556777
1147,2026-02-27 00:12:02,1137.7289377289378|128.2051282051282|394.87179487179486|606.5934065934066|463.7362637362637
1148,2026-02-27 00:12:02,1024.9084249084249|-101.83150183150182|46.15384615384615|31.501831501831504|-105.49450549450549
1149,2026-02-27 00:12:02,428.57142857142856|-673.2600732600732|-522.3443223443223|-336.2637362637363|-449.0842490842491
1150,2026-02-27 00:12:02,233.6996336996337|-758.974358974359|-576.5567765567765|-319.4139194139194|-403.6630036630037
1151,2026-02-27 00:12:02,210.25641025641025|-718.6813186813187|-517.9487179487179|-319.4139194139194|-416.8498168498169
1152,2026-02-27 00:12:02,267.3992673992674|-637.3626373626373|-454.94505494505495|-263.003663003663|-248.35164835164835
1153,2026-02-27 00:12:02,306.959706959707|-614.6520146520146|-435.16483516483515|-277.65567765567766|-180.95238095238096
1154,2026-02-27 00:12:02,381.68498168498166|-629.3040293040293|-435.16483516483515|-297.43589743589746|-303.2967032967033
1155,2026-02-27 00:12:02,255.67765567765568|-625.6410256410256|-476.9230769230769|-286.4468864468864|-242.49084249084248
1156,2026-02-27 00:12:02,323.0769230769231|-594.1391941391942|-434.43223443223445|-253.4798534798535|-264.46886446886447
1157,2026-02-27 00:12:02,356.04395604395603|-556.7765567765567|-405.12820512820514|-293.7728937728938|-157.50915750915752
1158,2026-02-27 00:12:02,358.24175824175825|-529.6703296703297|-353.84615384615387|-216.11721611721612|-154.57875457875457
1159,2026-02-27 00:12:03,334.0659340659341|-478.38827838827837|-311.35531135531136|-167.03296703296704|-101.83150183150182
1160,2026-02-27 00:12:03,403.6630036630037|-482.05128205128204|-415.38461538461536|-277.65567765567766|-227.1062271062271
1161,2026-02-27 00:12:03,427.83882783882785|-429.3040293040293|-378.75457875457874|-317.94871794871796|-85.71428571428571
1162,2026-02-27 00:12:03,456.4102564102564|-189.74358974358975|575.8241758241758|1499.6336996336997|1499.6336996336997
1163,2026-02-27 00:12:03,652.7472527472528|-1011.7216117216117|-753.8461538461538|-336.996336996337|-228.57142857142858
1164,2026-02-27 00:12:03,413.9194139194139|-434.43223443223445|-344.32234432234435|-234.43223443223442|-147.98534798534797
1165,2026-02-27 00:12:03,482.7838827838828|-336.996336996337|-263.003663003663|-147.98534798534797|-87.17948717948718
1166,2026-02-27 00:12:03,557.5091575091575|-224.9084249084249|-141.3919413919414|-97.43589743589743|123.80952380952381
1167,2026-02-27 00:12:03,702.5641025641025|-31.501831501831504|67.3992673992674|106.22710622710623|265.9340659340659
1168,2026-02-27 00:12:03,983.1501831501831|233.6996336996337|345.7875457875458|326.007326007326|484.24908424908426
1169,2026-02-27 00:12:03,1238.8278388278388|335.53113553113553|372.8937728937729|204.3956043956044|204.3956043956044
1170,2026-02-27 00:12:03,697.4358974358975|-213.1868131868132|-295.23809523809524|-423.4432234432234|-307.6923076923077
1171,2026-02-27 00:12:03,220.51282051282053|-572.1611721611722|-542.1245421245421|-529.6703296703297|-450.54945054945057
1172,2026-02-27 00:12:03,90.10989010989012|-547.985347985348|-480.5860805860806|-539.92673992674|-387.54578754578756
1173,2026-02-27 00:12:03,116.48351648351648|-580.2197802197802|-472.5274725274725|-523.8095238095239|-330.4029304029304
1174,2026-02-27 00:12:03,195.6043956043956|-533.3333333333334|-470.3296703296703|-580.952380952381|-430.7692307692308
1175,2026-02-27 00:12:03,148.71794871794873|-531.1355311355311|-447.6190476190476|-571.4285714285714|-226.37362637362637
1176,2026-02-27 00:12:03,216.11721611721612|-484.98168498168496|-427.1062271062271|-554.5787545787546|-224.9084249084249
1177,2026-02-27 00:12:03,208.05860805860806|-416.1172161172161|-323.0769230769231|-533.3333333333334|-276.9230769230769
1178,2026-02-27 00:12:03,298.9010989010989|-469.5970695970696|-368.4981684981685|-520.1465201465202|-349.45054945054943
1179,2026-02-27 00:12:03,299.6336996336996|-378.75457875457874|-323.8095238095238|-569.2307692307693|-319.4139194139194
1180,2026-02-27 00:12:03,309.15750915750914|-391.94139194139194|-285.7142857142857|-472.5274725274725|-182.41758241758242
1181,2026-02-27 00:12:03,404.3956043956044|-302.56410256410254|-227.83882783882783|-464.46886446886447|-115.01831501831502
1182,2026-02-27 00:12:03,350.9157509157509|-301.0989010989011|-194.13919413919413|-462.27106227106225|-158.97435897435898
1183,2026-02-27 00:12:04,323.0769230769231|-342.12454212454213|-172.8937728937729|-356.7765567765568|-145.78754578754578
1184,2026-02-27 00:12:04,333.3333333333333|-214.65201465201466|-144.32234432234432|-470.3296703296703|-161.9047619047619
1185,2026-02-27 00:12:04,321.61172161172163|-246.8864468864469|-97.43589743589743|-438.82783882783883|-96.7032967032967
1186,2026-02-27 00:12:04,324.54212454212455|-8.791208791208792|803.6630036630037|1421.2454212454213|1449.8168498168498
1187,2026-02-27 00:12:04,544.3223443223443|-838.0952380952381|-465.2014652014652|-567.7655677655678|-156.04395604395606
1188,2026-02-27 00:12:04,389.010989010989|-290.84249084249086|-50.54945054945055|-408.05860805860806|-161.9047619047619
1189,2026-02-27 00:12:04,451.28205128205127|-152.38095238095238|54.94505494505494|-403.6630036630037|18.315018315018314
1190,2026-02-27 00:12:04,496.7032967032967|41.75824175824176|267.3992673992674|-273.992673992674|112.08791208791209
1191,2026-02-27 00:12:04,547.2527472527472|132.6007326007326|438.82783882783883|-120.87912087912088|267.3992673992674
1192,2026-02-27 00:12:04,835.8974358974359|353.1135531135531|687.9120879120879|136.26373626373626|529.6703296703297
1193,2026-02-27 00:12:04,1112.820512820513|419.04761904761904|736.996336996337|5.128205128205129|255.67765567765568
1194,2026-02-27 00:12:04,588.2783882783883|14.652014652014651|194.13919413919413|-576.5567765567765|-278.38827838827837
1195,2026-02-27 00:12:04,158.24175824175825|-259.34065934065933|-68.13186813186813|-827.1062271062272|-365.56776556776555
