Packet_Number,Timestamp,Battery_V,Battery_Pct,Temp,Leads
281,2026-01-31 19:26:17,3.63,7.2,35.56,0
282,2026-01-31 19:26:17,3.63,7.2,35.56,0
283,2026-01-31 19:26:17,3.63,7.2,35.56,0
284,2026-01-31 19:26:17,3.63,7.2,35.56,0
285,2026-01-31 19:26:17,3.63,7.2,35.56,0
286,2026-01-31 19:26:17,3.63,7.2,35.56,0
287,2026-01-31 19:26:17,3.63,7.2,35.56,0
288,2026-01-31 19:26:17,3.63,7.2,35.62,0
289,2026-01-31 19:26:17,3.63,7.2,35.62,0
290,2026-01-31 19:26:17,3.63,7.2,35.62,0
291,2026-01-31 19:26:17,3.63,7.2,35.62,0
292,2026-01-31 19:26:17,3.63,7.2,35.62,0
293,2026-01-31 19:26:17,3.64,7.2,35.62,0
294,2026-01-31 19:26:17,3.64,7.2,35.75,0
295,2026-01-31 19:26:17,3.64,7.2,35.75,0
