Packet_Number,Timestamp,Data
655,2026-02-27 00:10:13,-197.06959706959708|-197.06959706959708|-200.0|-192.67399267399267|-188.2783882783883
656,2026-02-27 00:10:13,-187.54578754578753|-159.7069597069597|-160.43956043956044|-159.7069597069597|-154.57875457875457
657,2026-02-27 00:10:13,-155.3113553113553|-153.1135531135531|-157.50915750915752|-154.57875457875457|-153.84615384615384
658,2026-02-27 00:10:13,-153.1135531135531|-122.34432234432235|-122.34432234432235|-97.43589743589743|-63.73626373626374
659,2026-02-27 00:10:13,-56.41025641025641|-56.41025641025641|-85.71428571428571|-114.28571428571429|-127.47252747252747
660,2026-02-27 00:10:13,-141.3919413919414|-131.13553113553112|-127.47252747252747|-120.14652014652015|-106.95970695970696
661,2026-02-27 00:10:13,-109.89010989010988|-65.2014652014652|147.98534798534797|788.2783882783883|1499.6336996336997
662,2026-02-27 00:10:13,1499.6336996336997|182.41758241758242|-726.7399267399268|-648.3516483516484|-347.25274725274727
663,2026-02-27 00:10:13,-156.04395604395606|-95.97069597069597|-90.10989010989012|-78.3882783882784|-60.8058608058608
664,2026-02-27 00:10:13,-53.47985347985348|-28.571428571428573|-20.512820512820515|-6.593406593406593|13.91941391941392
665,2026-02-27 00:10:13,27.106227106227106|52.014652014652015|73.99267399267399|96.7032967032967|115.01831501831502
666,2026-02-27 00:10:13,134.7985347985348|172.16117216117217|203.66300366300365|250.54945054945054|309.8901098901099
667,2026-02-27 00:10:13,379.4871794871795|438.82783882783883|498.16849816849816|556.7765567765567|592.6739926739926
668,2026-02-27 00:10:13,602.9304029304029|601.4652014652015|571.4285714285714|498.9010989010989|393.4065934065934
669,2026-02-27 00:10:13,254.21245421245422|115.01831501831502|-14.652014652014651|-107.6923076923077|-181.6849816849817
670,2026-02-27 00:10:13,-242.49084249084248|-276.1904761904762|-311.35531135531136|-320.8791208791209|-330.4029304029304
671,2026-02-27 00:10:13,-336.2637362637363|-326.007326007326|-317.2161172161172|-309.15750915750914|-308.42490842490844
672,2026-02-27 00:10:13,-298.16849816849816|-277.65567765567766|-273.2600732600733|-265.9340659340659|-263.7362637362637
673,2026-02-27 00:10:13,-271.79487179487177|-262.27106227106225|-263.003663003663|-262.27106227106225|-264.46886446886447
674,2026-02-27 00:10:13,-271.79487179487177|-265.9340659340659|-266.6666666666667|-273.2600732600733|-273.2600732600733
675,2026-02-27 00:10:14,-282.05128205128204|-276.1904761904762|-282.7838827838828|-286.4468864468864|-283.5164835164835
676,2026-02-27 00:10:14,-284.24908424908426|-263.7362637362637|-271.06227106227107|-263.7362637362637|-258.6080586080586
677,2026-02-27 00:10:14,-260.8058608058608|-259.34065934065933|-252.01465201465203|-242.49084249084248|-239.56043956043956
678,2026-02-27 00:10:14,-243.2234432234432|-235.16483516483515|-241.75824175824175|-238.0952380952381|-221.97802197802199
679,2026-02-27 00:10:14,-211.7216117216117|-208.05860805860806|-213.1868131868132|-202.1978021978022|-196.33699633699635
680,2026-02-27 00:10:14,-201.46520146520146|-189.74358974358975|-189.01098901098902|-189.01098901098902|-191.2087912087912
681,2026-02-27 00:10:14,-192.67399267399267|-179.48717948717947|-176.55677655677655|-164.83516483516485|-150.91575091575092
682,2026-02-27 00:10:14,-166.3003663003663|-141.3919413919414|-95.97069597069597|-84.24908424908425|-95.97069597069597
683,2026-02-27 00:10:14,-119.41391941391942|-142.85714285714286|-173.62637362637363|-181.6849816849817|-172.16117216117217
684,2026-02-27 00:10:14,-172.16117216117217|-161.17216117216117|-160.43956043956044|-153.84615384615384|-125.27472527472527
685,2026-02-27 00:10:14,66.66666666666667|591.2087912087912|1499.6336996336997|1499.6336996336997|378.75457875457874
686,2026-02-27 00:10:14,-680.5860805860806|-715.7509157509157|-410.989010989011|-192.67399267399267|-136.26373626373626
687,2026-02-27 00:10:14,-126.73992673992674|-110.62271062271063|-98.16849816849818|-84.24908424908425|-73.99267399267399
688,2026-02-27 00:10:14,-49.08424908424909|-36.63003663003663|-30.76923076923077|-12.454212454212454|15.384615384615385
689,2026-02-27 00:10:14,30.036630036630036|52.014652014652015|65.2014652014652|101.83150183150182|128.93772893772893
690,2026-02-27 00:10:14,161.9047619047619|210.98901098901098|260.0732600732601|326.007326007326|389.010989010989
691,2026-02-27 00:10:14,456.4102564102564|509.15750915750914|548.7179487179487|575.0915750915751|567.7655677655678
692,2026-02-27 00:10:14,534.065934065934|485.7142857142857|367.76556776556777|227.83882783882783|98.9010989010989
693,2026-02-27 00:10:14,-32.967032967032964|-134.7985347985348|-216.84981684981685|-273.2600732600733|-309.15750915750914
694,2026-02-27 00:10:14,-339.9267399267399|-343.5897435897436|-356.04395604395603|-353.84615384615387|-343.5897435897436
695,2026-02-27 00:10:14,-342.12454212454213|-330.4029304029304|-325.27472527472526|-320.1465201465202|-308.42490842490844
696,2026-02-27 00:10:14,-296.7032967032967|-282.05128205128204|-282.05128205128204|-273.2600732600733|-271.06227106227107
697,2026-02-27 00:10:14,-260.0732600732601|-260.0732600732601|-267.3992673992674|-255.67765567765568|-261.53846153846155
698,2026-02-27 00:10:14,-276.1904761904762|-272.5274725274725|-270.3296703296703|-268.13186813186815|-267.3992673992674
699,2026-02-27 00:10:15,-274.72527472527474|-271.79487179487177|-274.72527472527474|-264.46886446886447|-262.27106227106225
700,2026-02-27 00:10:15,-265.9340659340659|-249.8168498168498|-253.4798534798535|-254.94505494505495|-250.54945054945054
701,2026-02-27 00:10:15,-240.2930402930403|-234.43223443223442|-238.0952380952381|-219.04761904761904|-211.7216117216117
702,2026-02-27 00:10:15,-213.1868131868132|-202.93040293040292|-202.93040293040292|-191.2087912087912|-193.4065934065934
703,2026-02-27 00:10:15,-181.6849816849817|-183.88278388278388|-189.74358974358975|-175.0915750915751|-174.35897435897436
704,2026-02-27 00:10:15,-179.48717948717947|-172.16117216117217|-175.0915750915751|-166.3003663003663|-166.3003663003663
705,2026-02-27 00:10:15,-159.7069597069597|-148.71794871794873|-154.57875457875457|-148.71794871794873|-147.25274725274724
706,2026-02-27 00:10:15,-152.38095238095238|-135.53113553113553|-142.85714285714286|-134.7985347985348|-129.67032967032966
707,2026-02-27 00:10:15,-117.94871794871794|-101.83150183150182|-120.87912087912088|-88.64468864468864|-48.35164835164835
708,2026-02-27 00:10:15,-47.61904761904762|-62.27106227106227|-95.97069597069597|-115.01831501831502|-141.3919413919414
709,2026-02-27 00:10:15,-145.05494505494505|-142.85714285714286|-137.72893772893772|-131.13553113553112|-130.4029304029304
710,2026-02-27 00:10:15,-141.3919413919414|-101.83150183150182|109.15750915750915|813.1868131868132|1499.6336996336997
711,2026-02-27 00:10:15,1499.6336996336997|194.13919413919413|-733.3333333333334|-579.4871794871794|-278.38827838827837
712,2026-02-27 00:10:15,-131.86813186813185|-109.89010989010988|-109.89010989010988|-87.91208791208791|-66.66666666666667
713,2026-02-27 00:10:15,-56.41025641025641|-40.29304029304029|-31.501831501831504|-15.384615384615385|-8.058608058608058
714,2026-02-27 00:10:15,5.128205128205129|29.304029304029303|50.54945054945055|66.66666666666667|88.64468864468864
715,2026-02-27 00:10:15,125.27472527472527|150.91575091575092|173.62637362637363|233.6996336996337|281.31868131868134
716,2026-02-27 00:10:15,336.2637362637363|405.12820512820514|465.2014652014652|533.3333333333334|571.4285714285714
717,2026-02-27 00:10:15,592.6739926739926|591.2087912087912|549.4505494505495|488.64468864468864|389.010989010989
718,2026-02-27 00:10:15,240.2930402930403|109.89010989010988|-21.245421245421245|-121.6117216117216|-202.93040293040292
719,2026-02-27 00:10:15,-263.003663003663|-293.7728937728938|-314.2857142857143|-336.2637362637363|-343.5897435897436
720,2026-02-27 00:10:15,-331.86813186813185|-320.1465201465202|-333.3333333333333|-321.61172161172163|-314.2857142857143
721,2026-02-27 00:10:15,-298.16849816849816|-300.3663003663004|-298.9010989010989|-284.98168498168496|-268.86446886446885
722,2026-02-27 00:10:15,-271.79487179487177|-264.46886446886447|-264.46886446886447|-258.6080586080586|-264.46886446886447
723,2026-02-27 00:10:15,-263.7362637362637|-261.53846153846155|-266.6666666666667|-261.53846153846155|-265.9340659340659
724,2026-02-27 00:10:16,-283.5164835164835|-271.06227106227107|-275.45787545787545|-273.2600732600733|-267.3992673992674
725,2026-02-27 00:10:16,-263.003663003663|-263.7362637362637|-265.2014652014652|-260.0732600732601|-258.6080586080586
726,2026-02-27 00:10:16,-254.94505494505495|-239.56043956043956|-239.56043956043956|-235.16483516483515|-236.63003663003664
727,2026-02-27 00:10:16,-226.37362637362637|-217.58241758241758|-221.97802197802199|-209.52380952380952|-200.73260073260073
728,2026-02-27 00:10:16,-195.6043956043956|-191.2087912087912|-194.13919413919413|-179.48717948717947|-176.55677655677655
729,2026-02-27 00:10:16,-172.16117216117217|-169.23076923076923|-176.55677655677655|-169.23076923076923|-173.62637362637363
730,2026-02-27 00:10:16,-170.6959706959707|-156.7765567765568|-157.50915750915752|-148.71794871794873|-153.1135531135531
731,2026-02-27 00:10:16,-153.1135531135531|-135.53113553113553|-141.3919413919414|-131.13553113553112|-125.27472527472527
732,2026-02-27 00:10:16,-119.41391941391942|-123.07692307692308|-123.80952380952381|-115.01831501831502|-107.6923076923077
733,2026-02-27 00:10:16,-97.43589743589743|-99.63369963369964|-95.97069597069597|-95.97069597069597|-82.78388278388279
734,2026-02-27 00:10:16,-75.45787545787546|-87.91208791208791|-87.17948717948718|-72.52747252747253|-78.3882783882784
735,2026-02-27 00:10:16,-52.747252747252745|-13.91941391941392|-18.315018315018314|-28.571428571428573|-56.41025641025641
736,2026-02-27 00:10:16,-84.98168498168498|-98.9010989010989|-95.97069597069597|-84.24908424908425|-87.91208791208791
737,2026-02-27 00:10:16,-90.10989010989012|-85.71428571428571|-90.10989010989012|-60.8058608058608|101.83150183150182
738,2026-02-27 00:10:16,603.6630036630037|1499.6336996336997|1499.6336996336997|463.003663003663|-590.4761904761905
739,2026-02-27 00:10:16,-673.992673992674|-368.4981684981685|-172.16117216117217|-84.24908424908425|-75.45787545787546
740,2026-02-27 00:10:16,-62.27106227106227|-53.47985347985348|-32.967032967032964|-19.78021978021978|-18.315018315018314
741,2026-02-27 00:10:16,-8.058608058608058|15.384615384615385|27.106227106227106|44.688644688644686|54.94505494505494
742,2026-02-27 00:10:16,69.59706959706959|102.56410256410257|128.2051282051282|158.24175824175825|180.95238095238096
743,2026-02-27 00:10:16,221.97802197802199|278.38827838827837|334.0659340659341|404.3956043956044|464.46886446886447
744,2026-02-27 00:10:16,522.3443223443223|572.1611721611722|592.6739926739926|590.4761904761905|556.7765567765567
745,2026-02-27 00:10:16,523.8095238095239|438.82783882783883|290.1098901098901|150.1831501831502|29.304029304029303
746,2026-02-27 00:10:16,-72.52747252747253|-161.9047619047619|-238.0952380952381|-275.45787545787545|-307.6923076923077
747,2026-02-27 00:10:16,-323.8095238095238|-333.3333333333333|-342.85714285714283|-332.6007326007326|-331.86813186813185
748,2026-02-27 00:10:16,-323.8095238095238|-315.75091575091574|-312.8205128205128|-298.16849816849816|-289.3772893772894
749,2026-02-27 00:10:16,-282.05128205128204|-273.2600732600733|-278.38827838827837|-263.7362637362637|-265.9340659340659
750,2026-02-27 00:10:17,-261.53846153846155|-261.53846153846155|-282.05128205128204|-267.3992673992674|-275.45787545787545
751,2026-02-27 00:10:17,-288.64468864468864|-271.79487179487177|-289.3772893772894|-296.7032967032967|-295.23809523809524
752,2026-02-27 00:10:17,-293.7728937728938|-293.7728937728938|-290.84249084249086|-286.4468864468864|-284.24908424908426
753,2026-02-27 00:10:17,-270.3296703296703|-260.8058608058608|-273.2600732600733|-271.79487179487177|-267.3992673992674
754,2026-02-27 00:10:17,-265.9340659340659|-260.0732600732601|-260.0732600732601|-255.67765567765568|-258.6080586080586
755,2026-02-27 00:10:17,-252.74725274725276|-250.54945054945054|-249.08424908424908|-230.76923076923077|-229.3040293040293
756,2026-02-27 00:10:17,-221.24542124542126|-217.58241758241758|-216.84981684981685|-212.45421245421247|-197.06959706959708
757,2026-02-27 00:10:17,-183.88278388278388|-179.48717948717947|-177.28937728937728|-171.42857142857142|-167.76556776556777
758,2026-02-27 00:10:17,-166.3003663003663|-167.76556776556777|-167.03296703296704|-155.3113553113553|-160.43956043956044
759,2026-02-27 00:10:17,-156.04395604395606|-153.1135531135531|-160.43956043956044|-145.78754578754578|-141.3919413919414
760,2026-02-27 00:10:17,-131.86813186813185|-134.06593406593407|-133.33333333333334|-125.27472527472527|-115.01831501831502
761,2026-02-27 00:10:17,-103.2967032967033|-112.08791208791209|-108.42490842490842|-52.747252747252745|-41.75824175824176
762,2026-02-27 00:10:17,-52.014652014652015|-74.72527472527473|-115.01831501831502|-134.06593406593407|-150.1831501831502
763,2026-02-27 00:10:17,-147.25274725274724|-125.27472527472527|-126.73992673992674|-123.07692307692308|-126.73992673992674
764,2026-02-27 00:10:17,-122.34432234432235|30.036630036630036|503.2967032967033|1499.6336996336997|1499.6336996336997
765,2026-02-27 00:10:17,672.5274725274726|-544.3223443223443|-683.5164835164835|-352.3809523809524|-156.04395604395606
766,2026-02-27 00:10:17,-97.43589743589743|-95.97069597069597|-82.78388278388279|-61.53846153846154|-50.54945054945055
767,2026-02-27 00:10:17,-38.827838827838825|-27.83882783882784|-25.641025641025642|-9.523809523809524|8.058608058608058
768,2026-02-27 00:10:17,28.571428571428573|46.15384615384615|66.66666666666667|90.10989010989012|113.55311355311355
769,2026-02-27 00:10:17,147.25274725274724|177.28937728937728|216.11721611721612|267.3992673992674|318.68131868131866
770,2026-02-27 00:10:17,393.4065934065934|461.53846153846155|515.018315018315|570.6959706959707|597.8021978021978
771,2026-02-27 00:10:17,602.9304029304029|589.7435897435897|537.7289377289377|454.94505494505495|321.61172161172163
772,2026-02-27 00:10:17,186.8131868131868|52.014652014652015|-60.8058608058608|-148.71794871794873|-223.44322344322345
773,2026-02-27 00:10:17,-274.72527472527474|-305.4945054945055|-331.13553113553115|-334.7985347985348|-353.84615384615387
774,2026-02-27 00:10:18,-355.3113553113553|-353.1135531135531|-353.1135531135531|-338.46153846153845|-334.7985347985348
775,2026-02-27 00:10:18,-330.4029304029304|-328.93772893772893|-322.34432234432234|-301.0989010989011|-296.7032967032967
776,2026-02-27 00:10:18,-268.13186813186815|-274.72527472527474|-288.64468864468864|-284.98168498168496|-290.84249084249086
777,2026-02-27 00:10:18,-287.9120879120879|-284.98168498168496|-289.3772893772894|-290.84249084249086|-295.97069597069594
778,2026-02-27 00:10:18,-284.24908424908426|-295.23809523809524|-301.0989010989011|-284.98168498168496|-287.1794871794872
779,2026-02-27 00:10:18,-283.5164835164835|-274.72527472527474|-276.1904761904762|-272.5274725274725|-282.05128205128204
780,2026-02-27 00:10:18,-265.2014652014652|-258.6080586080586|-252.74725274725276|-243.95604395604394|-249.8168498168498
781,2026-02-27 00:10:18,-241.02564102564102|-238.0952380952381|-238.82783882783883|-228.57142857142858|-230.03663003663004
782,2026-02-27 00:10:18,-224.17582417582418|-216.11721611721612|-213.91941391941393|-202.93040293040292|-211.7216117216117
783,2026-02-27 00:10:18,-203.66300366300365|-200.73260073260073|-205.86080586080587|-200.0|-200.0
784,2026-02-27 00:10:18,-191.94139194139194|-191.2087912087912|-183.88278388278388|-173.62637362637363|-172.8937728937729
785,2026-02-27 00:10:18,-166.3003663003663|-161.17216117216117|-164.83516483516485|-157.50915750915752|-164.83516483516485
786,2026-02-27 00:10:18,-156.04395604395606|-152.38095238095238|-148.71794871794873|-134.06593406593407|-136.26373626373626
787,2026-02-27 00:10:18,-131.13553113553112|-131.13553113553112|-140.65934065934067|-129.67032967032966|-127.47252747252747
788,2026-02-27 00:10:18,-126.73992673992674|-115.01831501831502|-115.01831501831502|-106.22710622710623|-109.15750915750915
789,2026-02-27 00:10:18,-115.01831501831502|-86.44688644688645|-40.29304029304029|-34.43223443223443|-59.34065934065934
790,2026-02-27 00:10:18,-85.71428571428571|-112.08791208791209|-130.4029304029304|-129.67032967032966|-132.6007326007326
791,2026-02-27 00:10:18,-123.07692307692308|-119.41391941391942|-119.41391941391942|-123.07692307692308|-84.24908424908425
792,2026-02-27 00:10:18,172.16117216117217|936.996336996337|1499.6336996336997|1499.6336996336997|19.047619047619047
793,2026-02-27 00:10:18,-733.3333333333334|-522.3443223443223|-238.0952380952381|-112.08791208791209|-106.22710622710623
794,2026-02-27 00:10:18,-98.16849816849818|-79.85347985347985|-65.2014652014652|-49.08424908424909|-38.827838827838825
795,2026-02-27 00:10:18,-24.175824175824175|-12.454212454212454|5.128205128205129|19.78021978021978|34.43223443223443
796,2026-02-27 00:10:18,55.67765567765568|78.3882783882784|101.0989010989011|128.2051282051282|156.7765567765568
797,2026-02-27 00:10:18,201.46520146520146|242.49084249084248|291.57509157509156|359.7069597069597|427.1062271062271
798,2026-02-27 00:10:18,496.7032967032967|553.1135531135532|592.6739926739926|624.1758241758242|616.8498168498169
799,2026-02-27 00:10:19,593.4065934065934|533.3333333333334|430.7692307692308|310.6227106227106|168.4981684981685
800,2026-02-27 00:10:19,38.095238095238095|-76.19047619047619|-166.3003663003663|-220.51282051282053|-273.2600732600733
801,2026-02-27 00:10:19,-308.42490842490844|-315.75091575091574|-321.61172161172163|-320.8791208791209|-329.6703296703297
802,2026-02-27 00:10:19,-310.6227106227106|-308.42490842490844|-299.6336996336996|-283.5164835164835|-284.98168498168496
803,2026-02-27 00:10:19,-265.9340659340659|-265.2014652014652|-271.79487179487177|-265.9340659340659|-266.6666666666667
804,2026-02-27 00:10:19,-252.74725274725276|-258.6080586080586|-262.27106227106225|-264.46886446886447|-266.6666666666667
805,2026-02-27 00:10:19,-271.06227106227107|-268.86446886446885|-273.2600732600733|-271.79487179487177|-268.13186813186815
806,2026-02-27 00:10:19,-267.3992673992674|-271.79487179487177|-265.9340659340659|-264.46886446886447|-271.06227106227107
807,2026-02-27 00:10:19,-259.34065934065933|-257.87545787545787|-255.67765567765568|-248.35164835164835|-254.21245421245422
808,2026-02-27 00:10:19,-247.61904761904762|-246.8864468864469|-238.0952380952381|-221.24542124542126|-221.24542124542126
809,2026-02-27 00:10:19,-220.51282051282053|-223.44322344322345|-217.58241758241758|-205.12820512820514|-205.86080586080587
810,2026-02-27 00:10:19,-197.06959706959708|-194.13919413919413|-180.95238095238096|-172.8937728937729|-172.16117216117217
