Packet_Number,Timestamp,Data
2104,2026-02-02 14:22:08,[-63.73626373626374|-129.67032967032966|-124.54212454212454|-174.35897435897436|-173.62637362637363]
2105,2026-02-02 14:22:08,[-218.3150183150183|-227.83882783882783|-182.41758241758242|-202.1978021978022|-189.74358974358975]
2106,2026-02-02 14:22:08,[-169.23076923076923|-196.33699633699635|-179.48717948717947|-202.1978021978022|-164.83516483516485]
2107,2026-02-02 14:22:08,[-166.3003663003663|-213.1868131868132|-153.84615384615384|-180.21978021978023|-169.23076923076923]
2108,2026-02-02 14:22:08,[-169.96336996336996|-148.71794871794873|-153.1135531135531|-189.01098901098902|-145.78754578754578]
2109,2026-02-02 14:22:09,[-123.80952380952381|-170.6959706959707|-164.83516483516485|-193.4065934065934|-142.85714285714286]
2110,2026-02-02 14:22:09,[-147.98534798534797|-172.8937728937729|-120.14652014652015|-166.3003663003663|-167.03296703296704]
2111,2026-02-02 14:22:09,[-167.76556776556777|-145.78754578754578|-120.87912087912088|-172.16117216117217|-154.57875457875457]
2112,2026-02-02 14:22:09,[-126.73992673992674|-145.05494505494505|-131.13553113553112|-160.43956043956044|-128.2051282051282]
2113,2026-02-02 14:22:09,[-111.35531135531136|-126.73992673992674|-115.01831501831502|-134.06593406593407|-141.3919413919414]
2114,2026-02-02 14:22:09,[-161.17216117216117|-154.57875457875457|-98.9010989010989|-113.55311355311355|-135.53113553113553]
2115,2026-02-02 14:22:09,[-122.34432234432235|-103.2967032967033|-76.92307692307692|-125.27472527472527|-101.83150183150182]
2116,2026-02-02 14:22:09,[-62.27106227106227|-80.58608058608058|-70.32967032967034|-67.3992673992674|-94.50549450549451]
2117,2026-02-02 14:22:09,[-156.04395604395606|-131.13553113553112|-78.3882783882784|-122.34432234432235|-123.80952380952381]
